Participants,Age,Sexe,isMusician,Modalite,Question,Item,Filename,Musician,Express,Social,Zoom,Intensity,Authenticity,Nostalgie,Tristesse,Joie,Transcendance,Tension,Emerveillement,Serenite,Tendresse,Pouvoir,Tete,Buste,BrasDroit,BrasGauche,Hanche,Jambes,Corps
ahpqcfka_1401789286,22,woman,melo,2,2,1,2_1_2_1,Ca,met,nat,zoom1,58,42,88,55,11,64,77,9,9,62,66,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,2,2_3_1_1,Ca,emph,abs,zoom1,67,69,54,22,67,67,54,65,11,75,60,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,3,2_2_1_1,Ca,conc,abs,zoom1,70,64,13,74,15,25,65,30,0,80,33,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,4,4_2_2_1,St,conc,nat,zoom1,82,84,84,84,14,82,29,82,84,80,38,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,5,4_2_1_1,St,conc,abs,zoom1,84,86,57,86,24,86,78,64,15,81,71,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,6,1_1_2_1,As,met,nat,zoom1,76,72,17,25,82,76,69,63,16,25,79,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,7,2_2_2_2,Ca,conc,nat,zoom2,67,76,27,78,13,54,82,34,23,77,41,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,8,3_1_2_2,He,met,nat,zoom2,85,72,80,83,67,81,66,75,13,36,70,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,9,4_3_2_1,St,emph,nat,zoom1,75,74,77,84,63,73,83,74,33,78,75,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,10,2_1_1_1,Ca,met,abs,zoom1,57,72,20,89,28,30,87,71,23,83,17,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,12,1_2_2_1,As,conc,nat,zoom1,81,84,77,77,77,75,84,55,74,90,72,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,13,1_3_1_1,As,emph,abs,zoom1,69,68,73,82,29,72,80,61,10,68,52,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,14,4_3_1_1,St,emph,abs,zoom1,82,87,18,85,20,85,56,82,77,85,59,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,15,1_1_1_1,As,met,abs,zoom1,70,59,19,24,57,28,91,31,18,23,45,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,16,1_3_2_1,As,emph,nat,zoom1,70,64,69,68,16,36,83,52,19,71,71,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,17,3_2_2_2,He,conc,nat,zoom2,63,60,19,20,81,82,38,78,81,83,51,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,18,2_3_2_1,Ca,emph,nat,zoom1,79,70,76,16,72,73,68,74,39,29,51,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,19,3_3_2_1,He,emph,nat,zoom1,76,78,66,70,15,71,70,66,34,34,59,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,20,4_1_2_1,St,met,nat,zoom1,51,56,69,26,79,75,82,37,70,36,65,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,21,3_2_1_2,He,conc,abs,zoom2,61,63,11,19,78,27,69,15,78,80,57,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,22,1_2_1_1,As,conc,abs,zoom1,68,56,62,53,65,63,83,15,18,43,31,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,23,3_1_1_1,He,met,abs,zoom1,72,68,69,70,76,62,83,67,18,78,64,6,0,8,1,0,3,6
ahpqcfka_1401789286,22,woman,melo,2,2,24,3_3_1_2,He,emph,abs,zoom2,94,74,70,36,85,84,81,73,7,40,74,6,0,8,1,0,3,6
ajxaezyv_1401371286,29,man,mus,2,2,1,2_1_2_1,Ca,met,nat,zoom1,8,0,6,11,0,0,4,0,0,0,6,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,2,2_3_1_1,Ca,emph,abs,zoom1,68,49,27,32,0,9,29,0,0,6,22,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,3,2_2_1_1,Ca,conc,abs,zoom1,72,81,61,53,0,0,35,0,0,42,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,4,4_2_2_1,St,conc,nat,zoom1,58,46,41,38,0,0,13,0,0,38,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,5,4_2_1_1,St,conc,abs,zoom1,39,42,29,33,0,0,14,0,0,30,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,6,1_1_2_1,As,met,nat,zoom1,28,37,31,33,0,0,12,0,0,23,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,7,2_2_2_2,Ca,conc,nat,zoom2,52,65,38,31,0,0,9,0,5,20,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,8,3_1_2_2,He,met,nat,zoom2,24,17,18,23,0,0,8,0,0,8,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,9,4_3_2_1,St,emph,nat,zoom1,63,84,54,42,0,11,0,0,18,34,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,10,2_1_1_1,Ca,met,abs,zoom1,17,12,15,20,0,0,7,0,0,0,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,11,4_1_1_1,St,met,abs,zoom1,6,8,5,10,0,0,0,0,0,0,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,12,1_2_2_1,As,conc,nat,zoom1,69,76,32,26,0,7,5,0,0,26,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,13,1_3_1_1,As,emph,abs,zoom1,60,65,24,28,0,0,18,0,6,20,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,14,4_3_1_1,St,emph,abs,zoom1,72,81,37,25,0,8,5,0,19,26,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,15,1_1_1_1,As,met,abs,zoom1,37,33,16,21,0,0,7,0,5,7,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,16,1_3_2_1,As,emph,nat,zoom1,43,31,16,19,0,0,0,0,0,7,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,17,3_2_2_2,He,conc,nat,zoom2,80,80,39,25,0,0,9,0,15,24,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,18,2_3_2_1,Ca,emph,nat,zoom1,30,40,11,8,0,0,3,0,5,2,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,19,3_3_2_1,He,emph,nat,zoom1,19,26,13,17,0,0,0,0,0,3,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,20,4_1_2_1,St,met,nat,zoom1,16,7,4,9,0,0,0,0,0,0,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,21,3_2_1_2,He,conc,abs,zoom2,16,9,5,9,0,0,0,0,0,2,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,22,1_2_1_1,As,conc,abs,zoom1,43,49,24,30,0,0,0,0,0,8,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,23,3_1_1_1,He,met,abs,zoom1,36,25,7,9,0,0,0,0,0,2,0,5,2,0,1,2,0,2
ajxaezyv_1401371286,29,man,mus,2,2,24,3_3_1_2,He,emph,abs,zoom2,24,46,15,12,0,0,0,0,6,8,0,5,2,0,1,2,0,2
anoufimi_1401453565,27,woman,melo,2,2,1,2_1_2_1,Ca,met,nat,zoom1,56,42,19,12,28,39,12,16,57,49,10,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,2,2_3_1_1,Ca,emph,abs,zoom1,48,27,13,16,20,23,11,12,35,34,15,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,3,2_2_1_1,Ca,conc,abs,zoom1,46,42,40,76,14,23,9,12,17,22,10,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,4,4_2_2_1,St,conc,nat,zoom1,43,36,26,33,15,28,14,15,16,13,12,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,5,4_2_1_1,St,conc,abs,zoom1,33,36,35,55,12,25,11,13,16,22,13,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,6,1_1_2_1,As,met,nat,zoom1,44,31,28,44,11,17,14,14,15,16,10,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,7,2_2_2_2,Ca,conc,nat,zoom2,36,41,28,43,24,19,11,12,14,14,15,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,8,3_1_2_2,He,met,nat,zoom2,37,34,14,19,10,9,3,5,8,8,10,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,9,4_3_2_1,St,emph,nat,zoom1,28,37,16,17,6,6,4,3,6,7,4,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,10,2_1_1_1,Ca,met,abs,zoom1,29,25,13,14,3,4,4,5,7,9,7,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,11,4_1_1_1,St,met,abs,zoom1,21,31,10,16,4,4,3,6,6,7,4,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,12,1_2_2_1,As,conc,nat,zoom1,21,28,10,15,5,6,3,4,4,5,3,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,13,1_3_1_1,As,emph,abs,zoom1,25,30,11,17,3,4,3,3,5,3,2,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,14,4_3_1_1,St,emph,abs,zoom1,26,19,12,14,4,3,4,4,5,11,4,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,15,1_1_1_1,As,met,abs,zoom1,23,29,11,13,3,4,5,3,6,9,4,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,16,1_3_2_1,As,emph,nat,zoom1,23,29,14,17,3,3,3,1,4,6,3,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,17,3_2_2_2,He,conc,nat,zoom2,23,35,10,14,3,3,4,4,4,7,3,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,18,2_3_2_1,Ca,emph,nat,zoom1,21,35,8,11,3,2,2,3,4,10,4,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,19,3_3_2_1,He,emph,nat,zoom1,28,28,12,17,3,4,4,3,4,8,3,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,20,4_1_2_1,St,met,nat,zoom1,19,31,10,12,3,4,4,3,4,5,5,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,21,3_2_1_2,He,conc,abs,zoom2,19,22,12,15,4,4,5,4,4,5,3,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,22,1_2_1_1,As,conc,abs,zoom1,19,29,9,11,3,3,1,3,3,5,4,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,23,3_1_1_1,He,met,abs,zoom1,22,23,9,9,3,3,1,3,4,5,3,4,0,0,3,0,1,1
anoufimi_1401453565,27,woman,melo,2,2,24,3_3_1_2,He,emph,abs,zoom2,23,27,11,12,3,3,3,2,4,10,4,4,0,0,3,0,1,1
bxmwokqd_1401350310,26,man,melo,2,1,1,2_1_2_1,Ca,met,nat,zoom1,36,11,9,5,31,32,12,9,15,16,6,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,2,2_3_1_1,Ca,emph,abs,zoom1,29,26,5,4,17,20,7,25,12,6,27,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,3,2_2_1_1,Ca,conc,abs,zoom1,23,33,17,8,10,15,14,21,12,13,27,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,4,4_2_2_1,St,conc,nat,zoom1,19,44,22,18,7,24,9,4,15,23,12,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,5,4_2_1_1,St,conc,abs,zoom1,17,21,38,21,11,25,26,17,12,22,33,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,6,1_1_2_1,As,met,nat,zoom1,45,37,6,7,35,32,27,37,9,2,34,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,7,2_2_2_2,Ca,conc,nat,zoom2,44,43,39,32,11,26,33,13,8,13,0,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,8,3_1_2_2,He,met,nat,zoom2,18,36,26,3,12,31,9,2,17,31,2,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,9,4_3_2_1,St,emph,nat,zoom1,49,53,47,40,0,39,31,20,13,31,3,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,10,2_1_1_1,Ca,met,abs,zoom1,15,34,18,20,1,22,27,0,5,10,4,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,12,1_2_2_1,As,conc,nat,zoom1,59,55,18,2,27,39,4,53,9,34,22,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,13,1_3_1_1,As,emph,abs,zoom1,30,56,4,3,34,53,51,52,22,3,61,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,14,4_3_1_1,St,emph,abs,zoom1,49,40,37,6,7,47,14,55,11,34,3,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,15,1_1_1_1,As,met,abs,zoom1,54,42,18,26,15,44,21,51,9,27,54,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,16,1_3_2_1,As,emph,nat,zoom1,60,55,29,20,24,42,19,45,19,11,42,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,17,3_2_2_2,He,conc,nat,zoom2,40,33,43,37,6,36,22,33,10,20,36,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,18,2_3_2_1,Ca,emph,nat,zoom1,40,49,45,38,24,49,41,27,11,21,36,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,19,3_3_2_1,He,emph,nat,zoom1,34,22,25,24,16,29,36,18,9,19,3,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,20,4_1_2_1,St,met,nat,zoom1,19,27,18,23,3,30,26,34,5,18,15,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,21,3_2_1_2,He,conc,abs,zoom2,7,20,44,27,4,19,28,3,12,18,2,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,22,1_2_1_1,As,conc,abs,zoom1,54,52,43,39,0,37,46,19,7,5,52,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,23,3_1_1_1,He,met,abs,zoom1,36,37,16,31,2,28,46,4,14,2,43,9,1,0,1,4,0,1
bxmwokqd_1401350310,26,man,melo,2,1,24,3_3_1_2,He,emph,abs,zoom2,41,38,48,46,16,48,66,40,4,17,53,9,1,0,1,4,0,1
cbpgvmvn_1401462390,21,woman,mus,2,1,1,2_1_2_1,Ca,met,nat,zoom1,58,68,69,69,36,60,64,35,33,32,35,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,2,2_3_1_1,Ca,emph,abs,zoom1,81,79,68,68,33,83,78,33,27,35,73,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,3,2_2_1_1,Ca,conc,abs,zoom1,58,57,56,60,30,49,50,60,48,31,36,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,4,4_2_2_1,St,conc,nat,zoom1,58,66,68,64,25,47,41,46,37,61,38,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,5,4_2_1_1,St,conc,abs,zoom1,62,57,57,44,41,49,62,42,49,50,45,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,6,1_1_2_1,As,met,nat,zoom1,54,54,54,53,0,40,40,44,35,37,35,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,7,2_2_2_2,Ca,conc,nat,zoom2,69,79,74,73,23,75,65,59,38,37,65,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,8,3_1_2_2,He,met,nat,zoom2,69,57,64,59,36,59,58,49,44,44,42,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,9,4_3_2_1,St,emph,nat,zoom1,61,57,68,68,37,57,58,50,48,50,48,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,10,2_1_1_1,Ca,met,abs,zoom1,60,68,65,0,35,52,54,51,44,46,46,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,12,1_2_2_1,As,conc,nat,zoom1,76,66,70,67,39,70,47,43,55,50,48,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,13,1_3_1_1,As,emph,abs,zoom1,68,65,57,58,0,60,46,43,68,67,42,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,14,4_3_1_1,St,emph,abs,zoom1,60,60,53,60,23,65,61,58,53,45,38,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,15,1_1_1_1,As,met,abs,zoom1,60,63,62,56,0,63,61,63,59,60,38,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,16,1_3_2_1,As,emph,nat,zoom1,68,67,62,0,42,63,62,55,36,41,22,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,17,3_2_2_2,He,conc,nat,zoom2,65,81,65,67,37,62,70,68,28,50,33,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,18,2_3_2_1,Ca,emph,nat,zoom1,70,74,72,69,38,69,64,65,24,36,70,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,19,3_3_2_1,He,emph,nat,zoom1,70,69,71,67,36,68,63,66,33,63,57,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,20,4_1_2_1,St,met,nat,zoom1,50,37,47,40,43,38,36,37,55,42,28,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,21,3_2_1_2,He,conc,abs,zoom2,62,64,63,61,41,59,61,52,45,41,59,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,22,1_2_1_1,As,conc,abs,zoom1,66,63,67,71,47,69,64,61,43,45,47,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,23,3_1_1_1,He,met,abs,zoom1,73,66,70,67,40,65,54,55,47,47,52,4,0,2,7,0,1,4
cbpgvmvn_1401462390,21,woman,mus,2,1,24,3_3_1_2,He,emph,abs,zoom2,75,68,71,69,50,76,57,62,56,58,60,4,0,2,7,0,1,4
ciwozgrx_1401818414,27,man,melo,2,2,1,2_1_2_1,Ca,met,nat,zoom1,59,65,0,99,0,0,0,0,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,2,2_3_1_1,Ca,emph,abs,zoom1,31,50,100,0,0,0,0,0,0,100,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,3,2_2_1_1,Ca,conc,abs,zoom1,90,77,63,0,70,0,0,66,74,28,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,4,4_2_2_1,St,conc,nat,zoom1,100,100,0,0,83,0,0,82,0,82,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,5,4_2_1_1,St,conc,abs,zoom1,32,31,93,0,0,0,95,0,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,6,1_1_2_1,As,met,nat,zoom1,74,0,0,75,0,0,0,75,0,76,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,7,2_2_2_2,Ca,conc,nat,zoom2,68,0,0,0,76,0,0,76,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,8,3_1_2_2,He,met,nat,zoom2,68,54,22,0,71,0,0,71,0,0,29,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,9,4_3_2_1,St,emph,nat,zoom1,100,51,0,100,0,0,0,0,0,0,100,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,10,2_1_1_1,Ca,met,abs,zoom1,28,25,0,0,0,0,0,0,71,70,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,11,4_1_1_1,St,met,abs,zoom1,26,30,0,0,0,0,0,76,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,12,1_2_2_1,As,conc,nat,zoom1,27,78,0,0,0,51,32,0,0,0,52,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,13,1_3_1_1,As,emph,abs,zoom1,21,18,29,0,0,64,0,0,0,65,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,14,4_3_1_1,St,emph,abs,zoom1,100,71,100,100,0,0,0,0,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,15,1_1_1_1,As,met,abs,zoom1,34,40,40,0,98,0,0,34,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,16,1_3_2_1,As,emph,nat,zoom1,81,76,29,0,0,0,100,0,0,0,100,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,17,3_2_2_2,He,conc,nat,zoom2,12,10,0,0,0,0,36,0,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,18,2_3_2_1,Ca,emph,nat,zoom1,24,28,63,65,0,0,0,0,0,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,19,3_3_2_1,He,emph,nat,zoom1,65,29,0,0,0,82,0,21,0,0,88,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,20,4_1_2_1,St,met,nat,zoom1,27,47,41,34,0,0,0,0,35,0,0,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,21,3_2_1_2,He,conc,abs,zoom2,72,0,24,72,0,0,0,0,0,0,77,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,22,1_2_1_1,As,conc,abs,zoom1,26,100,0,100,0,41,38,0,0,11,23,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,23,3_1_1_1,He,met,abs,zoom1,23,23,0,0,0,0,80,0,0,25,25,3,0,7,1,0,1,0
ciwozgrx_1401818414,27,man,melo,2,2,24,3_3_1_2,He,emph,abs,zoom2,21,22,0,0,79,49,19,0,0,0,0,3,0,7,1,0,1,0
etlahyeg_1401615792,23,man,melo,2,1,1,2_1_2_1,Ca,met,nat,zoom1,28,33,39,27,0,7,21,21,49,14,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,2,2_3_1_1,Ca,emph,abs,zoom1,47,50,19,6,14,39,5,48,55,31,16,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,3,2_2_1_1,Ca,conc,abs,zoom1,41,43,0,17,5,42,29,57,14,14,8,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,4,4_2_2_1,St,conc,nat,zoom1,34,39,7,30,7,37,14,34,67,38,5,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,5,4_2_1_1,St,conc,abs,zoom1,25,44,6,14,25,36,10,36,78,61,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,6,1_1_2_1,As,met,nat,zoom1,0,33,11,0,0,27,12,46,35,49,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,7,2_2_2_2,Ca,conc,nat,zoom2,0,85,0,4,27,47,0,78,0,35,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,8,3_1_2_2,He,met,nat,zoom2,36,17,28,6,0,21,6,22,5,0,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,9,4_3_2_1,St,emph,nat,zoom1,22,47,0,47,0,28,28,30,5,29,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,10,2_1_1_1,Ca,met,abs,zoom1,5,6,0,0,10,0,37,5,21,0,27,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,11,4_1_1_1,St,met,abs,zoom1,0,16,12,17,4,0,22,0,21,5,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,12,1_2_2_1,As,conc,nat,zoom1,0,58,0,0,13,47,67,77,11,0,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,13,1_3_1_1,As,emph,abs,zoom1,41,48,27,0,10,34,4,38,62,12,7,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,14,4_3_1_1,St,emph,abs,zoom1,49,68,10,57,13,53,19,47,8,28,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,15,1_1_1_1,As,met,abs,zoom1,8,14,14,7,0,0,6,4,5,0,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,16,1_3_2_1,As,emph,nat,zoom1,77,85,7,0,41,84,0,56,22,22,7,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,17,3_2_2_2,He,conc,nat,zoom2,19,18,0,0,0,0,8,7,0,4,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,18,2_3_2_1,Ca,emph,nat,zoom1,14,16,0,10,0,0,9,9,0,5,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,19,3_3_2_1,He,emph,nat,zoom1,73,61,10,0,55,36,0,60,0,7,7,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,20,4_1_2_1,St,met,nat,zoom1,17,49,0,0,0,0,42,0,14,0,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,21,3_2_1_2,He,conc,abs,zoom2,47,50,0,0,15,6,24,44,31,8,8,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,22,1_2_1_1,As,conc,abs,zoom1,22,32,9,5,0,5,5,0,0,7,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,23,3_1_1_1,He,met,abs,zoom1,45,44,0,40,0,34,5,7,3,12,0,4,0,0,2,0,9,4
etlahyeg_1401615792,23,man,melo,2,1,24,3_3_1_2,He,emph,abs,zoom2,0,69,0,0,16,27,70,38,10,0,0,4,0,0,2,0,9,4
etvzywrj_1401186409,21,man,mus,2,2,1,2_1_2_1,Ca,met,nat,zoom1,25,53,41,53,39,31,45,59,62,59,47,1,0,1,0,0,1,1
